"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
43,13,878,"B01BCLPPAK",true,0,"USD",17.35,17.35,100,1639,4.7,"https://www.amazon.com/dp/B01BCLPPAK","7703.30",false,false,false,false,"Will It Fly?: How to Test Your Next Business Idea So You Don't Waste Your Time and Money","https://m.media-amazon.com/images/I/71qVzyDt5rL._AC_UY218_.jpg"
43,14,879,"B0049B1VL8",false,7.99,"USD",0,0,0,25,3.6,"https://www.amazon.com/dp/B0049B1VL8","90.00",false,false,false,false,"Die Broke Complete Book of Money: Unconventional Wisdom About Everything from Annuities to Zero-Coupon Bonds","https://m.media-amazon.com/images/I/81sMjdqmj7L._AC_UY218_.jpg"
44,9,882,"B0B6GT8VR1",false,0,"USD",0,0,0,15,4.3,"https://www.amazon.com/dp/B0B6GT8VR1","64.50",false,false,false,false,"People Time & Money Volume 2: Insightful Management Tips for Successful Entrepreneurs","https://m.media-amazon.com/images/I/71-ZdW9GKGL._AC_UY218_.jpg"
44,10,883,"B07DZY3DH3",true,3.99,"USD",18.99,15,78.99,397,4.5,"https://www.amazon.com/dp/B07DZY3DH3","1786.50",false,false,false,false,"Keeping At It: The Quest for Sound Money and Good Government","https://m.media-amazon.com/images/I/81z7HZpy0NL._AC_UY218_.jpg"
44,12,885,"B002MPQ244",true,17.01,"USD",31.5,14.49,46,53,4.5,"https://www.amazon.com/dp/B002MPQ244","238.50",false,false,false,false,"The Secret Language of Money: How to Make Smarter Financial Decisions and Live a Richer Life","https://m.media-amazon.com/images/I/71HZHUVjirL._AC_UY218_.jpg"
44,13,886,"B00KFNVECU",false,0,"USD",0,0,0,10,3.6,"https://www.amazon.com/dp/B00KFNVECU","36.00",false,false,false,false,"Start a Business: Make Money Online on Elance - Everything You Need to Know to Start Earning Thousands of Dollars from the...","https://m.media-amazon.com/images/I/81yshAe+F-L._AC_UY218_.jpg"
44,14,887,"B00T7D2SII",false,0,"USD",0,0,0,64,4.3,"https://www.amazon.com/dp/B00T7D2SII","275.20",false,false,false,false,"Rock Your Profits: Stress-Free Steps That Turn Your Biz Into A Badass, Money-Making Machine (MasterPeace Money Makers Book 2)","https://m.media-amazon.com/images/I/91t9eoa2rwL._AC_UY218_.jpg"
44,15,888,"B00B77UE4W",true,0,"USD",17.65,17.65,100,6040,4.3,"https://www.amazon.com/dp/B00B77UE4W","25972.00",false,false,true,false,"Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind (99U)","https://m.media-amazon.com/images/I/61NivOWAr1L._AC_UY218_.jpg"
44,16,889,"B00K88GA0I",false,9.99,"USD",0,0,0,97,4.4,"https://www.amazon.com/dp/B00K88GA0I","426.80",false,false,false,false,"Making Money In Your PJs: Freelancing for Voice-Overs and Other Solopreneurs","https://m.media-amazon.com/images/I/81dWIq77LZL._AC_UY218_.jpg"
45,9,890,"B08DMWLNGC",true,14.99,"USD",24,9.01,37.54,5020,4.9,"https://www.amazon.com/dp/B08DMWLNGC","24598.00",false,false,false,false,"Get Good with Money: Ten Simple Steps to Becoming Financially Whole","https://m.media-amazon.com/images/I/812gPdgIvWS._AC_UY218_.jpg"
45,10,891,"B01F1YVNQE",true,12.99,"USD",19.99,7,35.02,203,4.3,"https://www.amazon.com/dp/B01F1YVNQE","872.90",false,false,false,false,"Pogue's Basics: Money: Essential Tips and Shortcuts (That No One Bothers to Tell You) About Beating the System","https://m.media-amazon.com/images/I/71W+JbBTy0L._AC_UY218_.jpg"
45,11,892,"B07TTVXL1V",true,0.99,"USD",4.99,4,80.16,109,4.3,"https://www.amazon.com/dp/B07TTVXL1V","468.70",false,false,false,false,"How to Boost Your Credit Score Range and Make Money With Credit Cards.: How to Repair Your Credit With Credit Repair Strat...","https://m.media-amazon.com/images/I/81OSG1QyDiL._AC_UY218_.jpg"
45,12,893,"B099YLZ8R9",true,0,"USD",17.35,17.35,100,278,4.5,"https://www.amazon.com/dp/B099YLZ8R9","1251.00",false,false,false,false,"$1,000 100 Ways: How Real People Make Real Money on the Side (and how you can too): ($1K 100 Ways)","https://m.media-amazon.com/images/I/61pLB3egnjL._AC_UY218_.jpg"
45,13,894,"B00771MWA6",false,0,"USD",0,0,0,142,3.7,"https://www.amazon.com/dp/B00771MWA6","525.40",false,false,false,false,"Make Money Online - 55 Ways to Make Extra Money Fast Using Your Computer","https://m.media-amazon.com/images/I/71T5cLemb4L._AC_UY218_.jpg"
45,14,895,"B003JBHVKE",true,6.99,"USD",15.99,9,56.29,35,4,"https://www.amazon.com/dp/B003JBHVKE","140.00",false,false,false,false,"The New Rules of Money: 88 Simple Strategies for Financial Success Today","https://m.media-amazon.com/images/I/8164H0TSicL._AC_UY218_.jpg"
45,15,896,"B073ZN9LRZ",true,14.55,"USD",26.95,12.4,46.01,83,4.5,"https://www.amazon.com/dp/B073ZN9LRZ","373.50",false,false,false,false,"Money: Whence It Came, Where It Went","https://m.media-amazon.com/images/I/81ZcpYjEogL._AC_UY218_.jpg"
45,16,897,"B00WKUZIYG",false,0,"USD",0,0,0,10,4.5,"https://www.amazon.com/dp/B00WKUZIYG","45.00",false,false,false,false,"Kindle Bestseller Launch For Introverts: How to Successfully Launch a Book and Become Amazon Number One Author without a P...","https://m.media-amazon.com/images/I/812Kdjd3eNL._AC_UY218_.jpg"
46,9,898,"B01N7S6VNJ",false,14.99,"USD",0,0,0,27,3.5,"https://www.amazon.com/dp/B01N7S6VNJ","94.50",false,false,false,false,"Money Machine: The Surprisingly Simple Power of Value Investing","https://m.media-amazon.com/images/I/61gpkCfw4SS._AC_UY218_.jpg"
46,11,900,"B0BHF9V89P",true,9.99,"USD",19.99,10,50.03,1,5,"https://www.amazon.com/dp/B0BHF9V89P","5.00",false,false,false,false,"Money In Motion: The Ultimate Guide To Running a 6-Figure Turo Rental Business","https://m.media-amazon.com/images/I/71uG8EA68DL._AC_UY218_.jpg"
46,12,901,"B01M0ZN83P",true,19.58,"USD",27,7.42,27.48,7,4.2,"https://www.amazon.com/dp/B01M0ZN83P","29.40",false,false,false,false,"The People’s Money: How China Is Building a Global Currency","https://m.media-amazon.com/images/I/71pYh6nFiGL._AC_UY218_.jpg"
46,13,902,"B09LXXJCY5",true,0,"USD",13,13,100,20,4.2,"https://www.amazon.com/dp/B09LXXJCY5","84.00",false,false,false,false,"The Business Side of Restaurants: How Intellectual Restaurant Business Entrepreneurs & Investors Can Lead, Win And Make Mo...","https://m.media-amazon.com/images/I/71sZJL1EfBL._AC_UY218_.jpg"
