"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
12,16,631,"0736966013",true,10.49,"USD",13.99,3.5,25.02,1048,4.8,"https://www.amazon.com/dp/0736966013","5030.40",false,false,false,false,"The Power of a Praying Teen","https://m.media-amazon.com/images/I/81KtNe2zm2L._AC_UY218_.jpg"
13,9,632,"014242207X",true,0,"USD",28,28,100,2533,4.7,"https://www.amazon.com/dp/014242207X","11905.10",false,false,false,false,"Legend","https://m.media-amazon.com/images/I/A1MEgpPSzIL._AC_UY218_.jpg"
13,10,633,"B0BZFNYZQV",false,0,"USD",0,0,0,20,4.9,"https://www.amazon.com/dp/B0BZFNYZQV","98.00",false,false,false,false,"Self-Esteem for Teens: Mastering Self-Love and Building Limitless Confidence – A Proven Path to Transform Your Life and Ac...","https://m.media-amazon.com/images/I/61ZVJ83d9JL._AC_UY218_.jpg"
13,11,634,"1735854441",false,0,"USD",0,0,0,175,5,"https://www.amazon.com/dp/1735854441","875.00",false,false,false,false,"52 Modern Manners for Today's Teens (2)","https://m.media-amazon.com/images/I/41Mg4h2zG3L._AC_UY218_.jpg"
13,12,635,"1626258562",true,14.95,"USD",18.95,4,21.11,204,4.6,"https://www.amazon.com/dp/1626258562","938.40",false,false,false,false,"The Grit Guide for Teens: A Workbook to Help You Build Perseverance, Self-Control, and a Growth Mindset","https://m.media-amazon.com/images/I/71RBxFD4QhL._AC_UY218_.jpg"
13,13,636,"B08W7DPR8C",false,4.49,"USD",0,0,0,181,4.6,"https://www.amazon.com/dp/B08W7DPR8C","832.60",false,false,false,false,"Devotional for Teen Girls: 3-minute Devotions and Daily Inspirations from The Bible for Teenage Girls (Bible for Girls)","https://m.media-amazon.com/images/I/61zXz4P3UVL._AC_UY218_.jpg"
13,14,637,"0060957298",true,7.49,"USD",13.99,6.5,46.46,50,4.7,"https://www.amazon.com/dp/0060957298","235.00",false,false,false,false,"But I Love Him: Protecting Your Teen Daughter from Controlling, Abusive Dating Relationships","https://m.media-amazon.com/images/I/41MivuHR5CL._AC_UY218_.jpg"
13,15,638,"1893005658",true,11.96,"USD",17.99,6.03,33.52,16,4.5,"https://www.amazon.com/dp/1893005658","72.00",false,false,false,false,"Tired Teens: Understanding and Conquering Chronic Fatigue and POTS.: Understanding and conquering chronic fatigue and POTS","https://m.media-amazon.com/images/I/81eeXsspYdL._AC_UY218_.jpg"
13,16,639,"B0BJYD467S",true,0,"USD",14.95,14.95,100,91,4.9,"https://www.amazon.com/dp/B0BJYD467S","445.90",false,false,false,false,"Social Anxiety Workbook for Teens: 10-Minute Activities and Tools to Reduce Stress, Conquer Fear, and Boost Social Confidence","https://m.media-amazon.com/images/I/61A1lIEgEAL._AC_UY218_.jpg"
14,9,640,"1626251886",true,0,"USD",17.49,17.49,100,367,4.7,"https://www.amazon.com/dp/1626251886","1724.90",false,false,false,false,"Parenting a Teen Who Has Intense Emotions: DBT Skills to Help Your Teen Navigate Emotional and Behavioral Challenges","https://m.media-amazon.com/images/I/41gn953UV9L._AC_UY218_.jpg"
14,10,641,"1611590817",true,9.99,"USD",14.95,4.96,33.18,64,4.5,"https://www.amazon.com/dp/1611590817","288.00",false,false,false,false,"Chicken Soup for the Teenage Soul 25th Anniversary Edition: An Update of the 1997 Classic","https://m.media-amazon.com/images/I/71lCUYZ3k9S._AC_UY218_.jpg"
14,11,642,"B0B2TRD534",true,8.5,"USD",12.99,4.49,34.57,32,4.4,"https://www.amazon.com/dp/B0B2TRD534","140.80",false,false,true,false,"North Woods Survival: Train to Nowhere: A Wilderness Adventure Thriller (North Woods Survival Series)","https://m.media-amazon.com/images/I/71ENyc0VdzL._AC_UY218_.jpg"
14,13,644,"B09FS126RT",false,0,"USD",0,0,0,26,4.7,"https://www.amazon.com/dp/B09FS126RT","122.20",false,false,false,false,"Graphic Novel Blank Book: Graphic Novel Book for Adults Teenagers & Kids – Make Your Own Comic Book | Blank Comic Book Tem...","https://m.media-amazon.com/images/I/51g1UjZjDIL._AC_UY218_.jpg"
14,14,645,"0884194353",false,0,"USD",0,0,0,83,4.8,"https://www.amazon.com/dp/0884194353","398.40",false,false,false,false,"Every Day I Pray for My Teenager","https://m.media-amazon.com/images/I/61CP8jx11sL._AC_UY218_.jpg"
14,15,646,"1433571668",true,0,"USD",9.12,9.12,100,570,4.7,"https://www.amazon.com/dp/1433571668","2679.00",false,false,false,false,"10 Questions Every Teen Should Ask (and Answer) about Christianity","https://m.media-amazon.com/images/I/51aydsldRFL._AC_UY218_.jpg"
14,16,647,"0062654071",true,11.86,"USD",18.99,7.13,37.55,621,4.7,"https://www.amazon.com/dp/0062654071","2918.70",false,false,false,false,"The Grown-Up's Guide to Teenage Humans: How to Decode Their Behavior, Develop Trust, and Raise a Respectable Adult","https://m.media-amazon.com/images/I/71aM00O33xL._AC_UY218_.jpg"
15,9,648,"B0BJY9NKBS",false,0,"USD",0,0,0,5,4.8,"https://www.amazon.com/dp/B0BJY9NKBS","24.00",false,false,false,false,"Vision Board Clip Art Book For Teen Girls: Vision Board Supplies For Teens With Pictures, Quotes and Words For Teen Girls ...","https://m.media-amazon.com/images/I/71b+FsatlJL._AC_UY218_.jpg"
15,10,649,"1915833027",false,0,"USD",0,0,0,1,5,"https://www.amazon.com/dp/1915833027","5.00",false,false,false,false,"Life Skills for Tweens Workbook: How to Cook, Make Friends, Be Self Confident and Healthy. Everything a Pre Teen Should Kn...","https://m.media-amazon.com/images/I/613lDR954aL._AC_UY218_.jpg"
15,11,650,"1414313748",true,14,"USD",16.99,2.99,17.6,56,4.7,"https://www.amazon.com/dp/1414313748","263.20",false,false,false,false,"The One Year Alive Devotions for Students","https://m.media-amazon.com/images/I/41msxU5GhAL._AC_UY218_.jpg"
15,13,652,"9189700996",true,4.99,"USD",11.95,6.96,58.24,18,4.9,"https://www.amazon.com/dp/9189700996","88.20",false,false,false,false,"Teen Study Bible for Boys: 52-Week Teen Bible Guide for Boys","https://m.media-amazon.com/images/I/614OV7qq-wL._AC_UY218_.jpg"
15,14,653,"0593435672",false,7.99,"USD",0,0,0,130,4.5,"https://www.amazon.com/dp/0593435672","585.00",false,false,false,false,"Would You Rather? Teen Challenge Edition: Funny Questions & Lively Competition for Original Thinkers","https://m.media-amazon.com/images/I/81U6ENl1e2L._AC_UY218_.jpg"
