"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
46,4,398,"B09G26CLR6",false,0,"USD",0,0,0,258,4.8,"https://www.amazon.com/dp/B09G26CLR6","1238.40",false,false,false,false,"The Quest for the Obsidian Pickaxe 10: An Unofficial Minecraft Book","https://m.media-amazon.com/images/I/71eIyDffJQL._AC_UY218_.jpg"
46,5,399,"B00KRNJJLQ",true,3.99,"USD",18.26,14.27,78.15,397,4.7,"https://www.amazon.com/dp/B00KRNJJLQ","1865.90",false,false,false,false,"Unleashed (Swindle #7)","https://m.media-amazon.com/images/I/81XrxlFrMDL._AC_UY218_.jpg"
46,6,400,"B01MZZ9YVS",true,9.99,"USD",11.99,2,16.68,1756,4.8,"https://www.amazon.com/dp/B01MZZ9YVS","8428.80",false,false,false,false,"The Ship of Secrets (Geronimo Stilton and the Kingdom of Fantasy #10)","https://m.media-amazon.com/images/I/81L3050DguL._AC_UY218_.jpg"
46,7,401,"B00Y558Q6Q",false,0,"USD",0,0,0,5216,4.5,"https://www.amazon.com/dp/B00Y558Q6Q","23472.00",false,false,false,false,"Diary of Steve the Noob 1 (An Unofficial Minecraft Book) (Minecraft Diary Steve the Noob Collection)","https://m.media-amazon.com/images/I/81hK2HzMG6L._AC_UY218_.jpg"
46,8,402,"B00IZN6QXO",false,5.99,"USD",0,0,0,5,4.9,"https://www.amazon.com/dp/B00IZN6QXO","24.50",false,false,false,false,"Pilot and Huxley: A Graphic Novel (Pilot and Huxley #1) (Pilot & Huxley)","https://m.media-amazon.com/images/I/813iaI1vJBL._AC_UY218_.jpg"
47,1,403,"B0BVYKJCTL",false,2.99,"USD",0,0,0,10,5,"https://www.amazon.com/dp/B0BVYKJCTL","50.00",false,false,false,false,"The Princess and the Pirate: A Fairy Tale Chapter Book Series for Kids","https://m.media-amazon.com/images/I/71Q5r1FaJ6L._AC_UY218_.jpg"
47,2,404,"B007GZIHOI",false,6.99,"USD",0,0,0,538,4.7,"https://www.amazon.com/dp/B007GZIHOI","2528.60",false,false,false,false,"Titanic: A Nonfiction Companion to Magic Tree House #17: Tonight on the Titanic (Magic Tree House: Fact Trekker Book 7)","https://m.media-amazon.com/images/I/91yky9IhoZL._AC_UY218_.jpg"
47,3,405,"B00943A9EQ",false,0,"USD",0,0,0,89,4.4,"https://www.amazon.com/dp/B00943A9EQ","391.60",false,false,false,false,"A Field Guide to Monsters: Googly-Eyed Wart Floppers, Shadow-Casters, Toe-Eaters, and Other Creatures","https://m.media-amazon.com/images/I/51TlZLGJhRL._AC_UY218_.jpg"
47,4,406,"B00JU5AVN2",false,15.99,"USD",0,0,0,124,4.5,"https://www.amazon.com/dp/B00JU5AVN2","558.00",false,false,false,false,"Garfield Dishes It Out: His 27th Book (Garfield Series)","https://m.media-amazon.com/images/I/A1bmD0R1F5L._AC_UY218_.jpg"
47,5,407,"B000W9162K",true,9.49,"USD",28.51,19.02,66.71,3275,4.8,"https://www.amazon.com/dp/B000W9162K","15720.00",false,false,false,false,"Warriors: The New Prophecy #4: Starlight","https://m.media-amazon.com/images/I/81iZyGeieBL._AC_UY218_.jpg"
47,6,408,"B00ICXAIVS",false,14.21,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B00ICXAIVS","5.00",false,false,false,false,"The World's Most Beautiful Birds (Reading Rocks!)","https://m.media-amazon.com/images/I/814GnjJxdGL._AC_UY218_.jpg"
47,7,409,"B08LB16S83",true,7.99,"USD",9.99,2,20.02,327,4.9,"https://www.amazon.com/dp/B08LB16S83","1602.30",false,false,false,false,"Crack in the Code! (Minecraft Stonesword Saga #1)","https://m.media-amazon.com/images/I/91v+J4avJsL._AC_UY218_.jpg"
47,8,410,"B00H57S8KU",true,5.24,"USD",6.99,1.75,25.04,1298,4.9,"https://www.amazon.com/dp/B00H57S8KU","6360.20",false,false,false,false,"Mercy Watson Thinks Like a Pig","https://m.media-amazon.com/images/I/9199pta5dnL._AC_UY218_.jpg"
48,1,411,"B01NCYLXE7",true,1.99,"USD",13.99,12,85.78,4998,4.9,"https://www.amazon.com/dp/B01NCYLXE7","24490.20",false,false,false,false,"The Last Kids on Earth and the Nightmare King","https://m.media-amazon.com/images/I/913QmJyoRDL._AC_UY218_.jpg"
48,2,412,"B001JK9BBE",true,4.99,"USD",9.09,4.1,45.1,431,4.6,"https://www.amazon.com/dp/B001JK9BBE","1982.60",false,false,false,false,"My Weird School #11: Mrs. Kormel Is Not Normal! (My Weird School series)","https://m.media-amazon.com/images/I/51F3ZNu5ecL._AC_UY218_.jpg"
48,3,413,"B07FW2HKCR",false,0,"USD",0,0,0,34,4.2,"https://www.amazon.com/dp/B07FW2HKCR","142.80",false,false,false,false,"Books for Kids: Gertrude The Chubby Unicorn- Gertrude Eats A Dog: A fun filled fantasy adventure chapter book with myster...","https://m.media-amazon.com/images/I/81Z3Ov5EtAL._AC_UY218_.jpg"
48,4,414,"B07WG54TFB",true,11.99,"USD",29.99,18,60.02,2681,4.8,"https://www.amazon.com/dp/B07WG54TFB","12868.80",false,false,false,false,"Timelines of Everything: From woolly mammoths to world wars (DK Children's Timelines)","https://m.media-amazon.com/images/I/91dvrokBzzL._AC_UY218_.jpg"
48,5,415,"B096C68RJB",false,0,"USD",0,0,0,16,4.8,"https://www.amazon.com/dp/B096C68RJB","76.80",false,false,false,false,"Art Monster: (fun & fast-paced chapter book series for kids 8-11) (Junkyard Adventures 6)","https://m.media-amazon.com/images/I/81I+2I-rlKS._AC_UY218_.jpg"
48,6,416,"B00C4BA4V8",false,4.99,"USD",0,0,0,62,4.7,"https://www.amazon.com/dp/B00C4BA4V8","291.40",false,false,false,false,"Amy Number Seven (Replica #1)","https://m.media-amazon.com/images/I/81y2ZlQRaWL._AC_UY218_.jpg"
48,7,417,"B086VZKLXV",true,4.99,"USD",5.99,1,16.69,3893,4.4,"https://www.amazon.com/dp/B086VZKLXV","17129.20",false,false,false,false,"The Don't Laugh Challenge 10 Year Old Edition: The LOL Interactive Joke Book Contest Game for Boys and Girls Age 10","https://m.media-amazon.com/images/I/81ofb6nSabL._AC_UY218_.jpg"
48,8,418,"B0BNGFN9J7",false,0,"USD",0,0,0,60,5,"https://www.amazon.com/dp/B0BNGFN9J7","300.00",false,false,false,false,"Learn How to Draw 100+ Things for Kids Ages 6-8-10-12: Easy and Simple Drawing Book for Beginners with Vehicles, Foods, Pl...","https://m.media-amazon.com/images/I/711lzT7QVxL._AC_UY218_.jpg"
49,1,419,"B003JTHWNW",false,8.99,"USD",0,0,0,4023,4.7,"https://www.amazon.com/dp/B003JTHWNW","18908.10",false,false,false,false,"The Sign of the Beaver: A Newbery Honor Award Winner","https://m.media-amazon.com/images/I/91J0S5VwGfL._AC_UY218_.jpg"
49,2,420,"B08ZHNWW6W",false,2.99,"USD",0,0,0,6,4.6,"https://www.amazon.com/dp/B08ZHNWW6W","27.60",false,false,false,false,"Katt Scallion and the Planet of the Sharks: Katt's Second Adventure (Katt Scallion: Space Pirate Cat Adventures Book 2)","https://m.media-amazon.com/images/I/8185oAAdOQL._AC_UY218_.jpg"
